thread_url,userid,timestamp,post_text
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-07-14T15:39,New model from MSI. Arriving tomorrow. MSI B150M Bazooka Plus https://www.msi.com/Motherboard/B150...#hero-overview Now comes with USB Type C(5Gbps) And M2 slot with both Sata/PCIe(nvme) support. Will be retailing @ $169 You can check with your retailers from this weekend onwards. Cheers!
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,301519,2016-07-27T10:03,clon22 wrote: We are still waiting for the Z1710A Mpower Ti production to be ready from MSI side. hello clon22! any idea on the ETA? saw from HWZ article that RRP is $539? TIA!
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-07-27T13:59,"FlushX wrote: hello clon22! any idea on the ETA? saw from HWZ article that RRP is $539? TIA! Sorry, just arrived few days back. Latest update from MSI is $489. Thanks for the reminder too. I'll update HWZ as well. Pics posting a little later."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,301519,2016-07-27T14:09,"clon22 wrote: Sorry, just arrived few days back. Latest update from MSI is $489. Thanks for the reminder too. I'll update HWZ as well. Pics posting a little later. Thanks for the update! looking forward to the pics later."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-07-28T11:34,Interesting new arrivals : MSI B150M Mortar Arctic : https://www.msi.com/Motherboard/B150...#hero-overview Took them awhile to incorporate M.2 and USB Type C together. Take note that these are still usb 3.0 5Gbps speeds. At least the options are there now. Backlit white LED too. There is an I/O cover in a separate box too.(for aesthetics) Retailing @ $180. Now available at retail stores. Do check them out.
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-07-28T11:59,"MSI Z170A Mpower Gaming Titanium : https://www.msi.com/Motherboard/B150...#hero-overview SRP@ $489 In crazy armour..... In silver, and the material is so much better this time : W/internal Typc C input : Full ""armoured"" Will be in retail outlets by next week."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,285257,2016-07-31T12:03,when will gtx 1060 msi gaming x arrive? any idea the price for it ?
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-08-02T09:49,"For GTX 1060 Gaming X 6G, SRP is @ $529 but we are still awaiting for stocks. Will update again once available. Just for info, MSI GTX 1060 price disparity very big amongst their different SKU models. (Considering the performance lvl it's being targeted at)"
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-08-02T18:15,"New arrival : MSI GTX 1080 Gaming 8G ( According to MSI, it is a limited production model. Released for 1-2 batches only. ) Spec difference wise from the Gaming X series : 70MHz on the core 60MHz on the memory https://www.msi.com/Graphics-card/Ge...#hero-overview SRP at $1099 (*updated) Please check with your retailers for more details."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,570091,2016-08-06T19:22,What about the rx480 gaming? Any eta and srp? Thanks.
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-08-11T15:31,"Sutcliffe wrote: What about the rx480 gaming? Any eta and srp? Thanks. Hi there, Not news from MSI at the moment. Supposedly, to be ready a week back but the stock was missing again. So we are still waiting for it. :/ There will be RX 470 Gaming 8G next week though."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-08-16T17:15,A quick update : GTX 1080 SKUs that will available locally. GTX 1080 Gaming X 8G GTX 1080 Gaming 8G GTX 1080 Armor 8G OC GTX 1080 Aero 8G OC *Price updated : GTX 1080 Gaming 8G is now @ $1099. Next week there will be GTX 1080 Aero 8G OC : https://www.msi.com/Graphics-card/Ge...#hero-overview Just for info. Cheers.
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-08-19T18:04,"New arrival : MSI GTX 1070 AERO 8G OC https://www.msi.com/Graphics-card/Ge...#hero-overview Standard reference dimensions with blower style cooler. Those looking for models similar to Founder's Edition models, can check this out. Single 8pin power draw as well. The MSI LED works with Nvidia GeForce Experience s/w too. Suitable for no frills requirement. Furmark extreme burn temps. (Ambient @ 25 degrees) Temp OCed on extreme burn: (25 degrees ambient) *Updated* Retailing @ $629 (*sold out*) Now available at retail outlets."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-08-22T17:59,"Another AERO model just arrived : MSI GTX 1080 AERO 8G OC Basic performance and load test temps. 3D Mark : 3D Mark 4K : Furmark Extreme burn temps : Overclocked load temperatures @ 100% fan speeds: (Not a card for OC though) As per with the earlier 1070 Aero design : Standard reference dimensions with blower style cooler. Those looking for models similar to Founder's Edition models, can check this out. Single 8pin power draw as well. The MSI LED works with Nvidia GeForce Experience s/w too. No frills requirement. *Price update : Now available @ retail outlets. SRP @ $979"
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-08-26T20:06,"For those interested in AMD's RX series, can check out MSI RX 480 Gaming X 8G . A small qty arrived this week. Load temps test : Now available at SLS retailers. SRP @ $479. (limited qty only)"
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-09-26T16:12,Check out the latest on-going promo too : (till Oct 31st or while stocks last) Running concurrently with Nvidia's promo : http://forums.hardwarezone.com.sg/ha...5466215-2.html Pics of the mousepad :
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-09-30T14:12,New arrival : MSI X99A SLI : https://www.msi.com/Motherboard/X99A...#hero-overview SRP @ $429 Will be available at SLS retail shelves by this weekend. (Check VideoPro and MediaMart this evening.) Cheers!
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-10-06T13:48,Bios update for Kabylake CPU support : https://www.msi.com/news/detail/uCZB...TL4O0p40pPyg~~ Just for info.
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-10-18T11:45,New arrival : MSI GTX 1060 6GT OCV1 : https://www.msi.com/Graphics-card/Ge...-specification GTX 1060 6GB DDR 5 dual fan model. SRP @ $399 Will be available at retail shelves by this week.
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-10-18T11:45,New arrival : MSI GTX 1060 6G OC : https://www.msi.com/Graphics-card/Ge...#hero-overview GTX 1060 6GB DDR 5 single fan model. SRP @ $369 Will be available at retail shelves by this week.
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-10-24T13:58,MSI HB SLI LED Bridge now available : https://www.msi.com/Graphics-card/2W...#hero-overview https://www.msi.com/Graphics-card/2W...#hero-overview M @ $65 L @ $69 http://vid76.photobucket.com/albums/...psa8ttckhw.mp4 Cheers.
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-10-28T14:32,New arrivals : MSI GTX 1060 ARMOR 3G OCV1 SRP - $339 https://www.msi.com/Graphics-card/Ge...#hero-overview Core/Memory Boost Clock / Base Clock 1759 MHz / 1544 MHz 3072 MB GDDR5 / 8008 MHz Memory Video Output Function DisplayPort x 2 HDMI x 2 Dual-link DVI-D x 1 Also MSI GTX 1050 Ti 4G OC : SRP - $229 https://www.msi.com/Graphics-card/Ge...#hero-overview Core/Memory Boost Clock / Base Clock 1455 MHz / 1341 MHz 4096 MB GDDR5 / 7000 MHz Memory Video Output Function DisplayPort x 1 HDMI x 1 Dual-link DVI-D x 1 No PCI-E power required. Will be available on retail shelves by this evening. Cheers!
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,505546,2016-10-28T21:02,Do you carry Phanteks Luxe temper glass?
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-10-31T10:14,"Hi there, We do not have this at the moment as it's a newly released item. No ETA as of yet. Apologies."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,446793,2016-11-21T09:11,"Hello, Can check when got new stock for Seasonic S12G 650W PSU? Thanks!"
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-11-21T14:04,"The_Undead wrote: Hello, Can check when got new stock for Seasonic S12G 650W PSU? Thanks! Hi there, No stock at the moment but arriving later this week."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,43910,2016-11-23T18:40,"Hi, any plan to bring this card to singapore? MSI GEFORCE\xae GTX 1050 2GT LP: https://www.msi.com/Graphics-card/Ge...#hero-overview MSI GEFORCE\xae GTX 1050 TI 4GT LP: https://www.msi.com/Graphics-card/Ge...Ti-4GT-LP.html"
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-11-25T09:33,"Buaya_Hunter wrote: Hi, any plan to bring this card to singapore? MSI GEFORCE\xae GTX 1050 2GT LP: https://www.msi.com/Graphics-card/Ge...#hero-overview MSI GEFORCE\xae GTX 1050 TI 4GT LP: https://www.msi.com/Graphics-card/Ge...Ti-4GT-LP.html Hi there, Production will only be ready in some time in December according to MSI."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-11-30T10:31,New Arrival : MSI GTX 1070 Quick SIlver 8G OC : https://www.msi.com/Graphics-card/Ge...#hero-overview Limited Production Model. Retailing @ $839. Cheers!
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,43910,2016-12-01T23:13,"clon22 wrote: Hi there, Production will only be ready in some time in December according to MSI. Thanks for the head up."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-12-02T11:37,"QuickSliver 8G OC in action : (Apologies, Photobucket auto compressed the image quality @@)"
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2016-12-23T14:09,New arrival : MSI GTX 1050 Ti 4GT Low Profile https://www.msi.com/Graphics-card/Ge...#hero-overview Will reach retailers by this evening. SRP @ $249 . Cheers.
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,238356,2017-01-04T20:44,Hi. Any idea when will msi z270i pro carbon ac will be available in Singapore? And also the price?
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-01-06T09:06,sad_xiaoxin wrote: Hi. Any idea when will msi z270i pro carbon ac will be available in Singapore? And also the price? There is no specific date yet. We are still awaiting info from MSI. Update: 3rd week Jan.
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-01-16T18:35,"New arrival : MSI H270 Tomahawk Arctic : https://www.msi.com/Motherboard/H270...eature-section (Apologies, for the slipshot video) SRP @ $249 Available at local retail stores by this evening. Check it out!"
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,490930,2017-01-24T23:42,"clon, got any eta on phantek luxe TG or eclipse p400 RB TG (heard OOS)? and the p400 additional hdd brackets go where buy o.o cos i have 4HDD sian need find new casing before i can buy my psu and sleeved cables to complete my overhaul"
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-01-25T14:56,"koicafex wrote: clon, got any eta on phantek luxe TG or eclipse p400 RB TG (heard OOS)? and the p400 additional hdd brackets go where buy o.o cos i have 4HDD sian need find new casing before i can buy my psu and sleeved cables to complete my overhaul Yo koicafex, Luxe TG so far still not date.(Just enquired) P400 RB TG will shipment will be sometime in early Mar. (Btw, you still have one Gaming Headset from our TFC activity from last year haven't claim.)"
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,490930,2017-01-25T15:31,"clon22 wrote: Yo koicafex, Luxe TG so far still not date.(Just enquired) P400 RB TG will shipment will be sometime in early Mar. (Btw, you still have one Gaming Headset from our TFC activity from last year haven't claim.) \U0001f602\U0001f602 rly ah lol! I forgot about all the events thread alr Didn't even know I won something Help me secure a luxe tg when it comes I come down get both tgt can \U0001f633"
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-02-01T10:19,"Looking for a ""Gaming"" ITX? Check out MSI's Z270I Gaming Pro Carbon AC : https://www.msi.com/Motherboard/Z270...eature-section Spotting Intel's AC 8265 w/BT 4.2 wireless LAN. Full RGB configurable w/mystic light extension headers. Everything is RGB nowadays. Not really a necessity for ITX but for those modding, they will probably find ways to make the RGB visible. XD Check web link above for full spec details. http://vid76.photobucket.com/albums/...psg95ysqlm.mp4 Available modes for the LEDs: (Via MSI Gaming App) *See simple vid at the top. Now available at SLS retail stores. SRP @ $329 Check with your retailers for bundled prices. Feel free to PM me if you have any queries. Cheers."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,280552,2017-02-27T12:47,"Will Corbell be bringing in the X370 Gaming Pro Carbon?  If so, please advise SRP."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-02-28T12:03,"Koenig168 wrote: Will Corbell be bringing in the X370 Gaming Pro Carbon?  If so, please advise SRP. Yes but no date for now. Supposed to be here but my allocation got taken away.... So yeah, will update again when it is given back to me. Last known SRP supposed to be @ $329. Fyi."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-02-28T12:13,New Arrival: MSI GTX 1070 AERO ITX 8G OC SRP @ $649 Small and compact GTX 1070 suitable for ITX sizes case. (Dual slot though) Cooler equipped with Zero Frozr technology too.(Same with Gaming/Armor series) Full specs here : https://www.msi.com/Graphics-card/Ge...#hero-overview Properly sinked PCB: Will hit retail stores by this evening. Cheers.
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,280552,2017-02-28T16:39,"clon22 wrote: Yes but no date for now. Supposed to be here but my allocation got taken away.... So yeah, will update again when it is given back to me. Last known SRP supposed to be @ $329. Fyi. Thanks"
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-03-02T11:32,New build w/MSI B250 Gaming Pro Carbon: (Project build)
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-03-14T12:21,"New arrival: MSI X370 Xpower Gaming Titaninum: https://www.msi.com/Motherboard/X370...eature-section Currently available at PC Themes, VideoPro, Cybermind, Vii PC and MakeFine in SimLimSq. Do check them out if you are looking for Ryzen boards. SRP @ $569 Cheers!"
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-03-14T14:06,"Another new Ryzenboard arrival: MSI X370 Gaming Pro Carbon https://www.msi.com/Motherboard/X370...eature-section Continuing the Gaming Pro Carbon Series line with its fully configurable RGB settings. For the aesthetic gamer build. Now available @ PC Themes, VideoPro and Cybermind. SRP @ $329 Check'em out!"
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,136146,2017-03-21T14:00,Is the MSI B350/X370 mobo can use Corsair Vengeance DDR4. Heard from Asus and Gigabyte not complicated.
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-03-23T09:30,"go621 wrote: Is the MSI B350/X370 mobo can use Corsair Vengeance DDR4. Heard from Asus and Gigabyte not complicated. Do you mean if they will handle OCing memory well? For Ryzen, OCing memory is kinda different from Intel based platforms. The sub latencies are different. You can't place a 3k or 3.2k MHz XMP and run A-XMP on Ryzen platforms without tweaking. In fact, it's more stable that you manually tweak your memory. Otherwise, you might like to wait for A-XMP memory modules to be released. *(Also for now, Ryzen only has 2 master OC dimms). Fyi. Cheers."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,211290,2017-03-23T10:47,"Dear Clon22, can you reply my PM? Thanks~"
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,136146,2017-03-26T09:32,"clon22 wrote: Do you mean if they will handle OCing memory well? For Ryzen, OCing memory is kinda different from Intel based platforms. The sub latencies are different. You can't place a 3k or 3.2k MHz XMP and run A-XMP on Ryzen platforms without tweaking. In fact, it's more stable that you manually tweak your memory. Otherwise, you might like to wait for A-XMP memory modules to be released. *(Also for now, Ryzen only has 2 master OC dimms). Fyi. Cheers. Can't even go to bios to set when startup is black screen (No beep sound at all)"
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-03-27T09:41,"pchltws wrote: Dear Clon22, can you reply my PM? Thanks~ Replied. go621 wrote: Can't even go to bios to set when startup is black screen (No beep sound at all) Which MSI AM4 board are you using?"
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,664952,2017-03-28T10:21,"clon22 wrote: Replied. Which MSI AM4 board are you using? Hi, not sure you have GTX 1080 30 Anniversary or Seahawk in stock?"
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-03-28T11:42,"johnmoocs wrote: Hi, not sure you have GTX 1080 30 Anniversary or Seahawk in stock? Hi there, Nope. 30th anni version was not available to us. Seahawk and Seahawk X sold out. Now probably waiting for the newer Ti versions. (Subjected to allocation and in-dent basis) Fyi. Cheers."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,136146,2017-03-28T18:37,clon22 wrote: Replied. Which MSI AM4 board are you using? MSI X370 Gaming Pro Carbon
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,664952,2017-03-29T11:51,"clon22 wrote: Hi there, Nope. 30th anni version was not available to us. Seahawk and Seahawk X sold out. Now probably waiting for the newer Ti versions. (Subjected to allocation and in-dent basis) Fyi. Cheers. Thanks! Think have to get oversea already..."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-03-29T13:18,"go621 wrote: MSI X370 Gaming Pro Carbon Will test the board in awhile. So far tested on X370 Krait Gaming and x370 SLI Plus, all run fine w/all 4 slots populated @2400MHz. Take note as per what I mentioned previously, you have to manual set to 2400MHz. Do not use the Intel profile on the AMD platform. Most likely you will experience some weird issues especially if you are running all 4slots. Either wait for A-XMP rams or manual set it yourself in the bios. If you want to get out of a fail setting/boot, the fastest way is to clear CMOS and change the memory capacity and reboot."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-03-29T13:18,"go621 wrote: MSI X370 Gaming Pro Carbon Will test the board in awhile. So far tested on X370 Krait Gaming and x370 SLI Plus, all run fine w/all 4 slots populated @2400MHz. Take note as per what I mentioned previously, you have to manual set to 2400MHz. Do not use the Intel profile on the AMD platform. Most likely you will experience some weird issues especially if you are running all 4slots. Either wait for A-XMP rams or manual set it yourself in the bios. If you want to get out of a fail setting/boot, the fastest way is to clear CMOS and change the memory capacity and reboot."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-03-29T19:51,"I tried with all 4slots populated. All working fine granted that when on 4 slots, the boot up is slower but no issues. Do note that when on 4 slots, 2400MHz is the max you can go. Do not enable XMP if your rams are not spec for A-XMP. Just manual set 2400 will do. I just tested with the AM4 compatible rams too: So far, all can boot run and go to bios as well. If your board still can't, perhaps you can bring it down for a check."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,136146,2017-03-30T18:35,"clon22 wrote: I tried with all 4slots populated. All working fine granted that when on 4 slots, the boot up is slower but no issues. Do note that when on 4 slots, 2400MHz is the max you can go. Do not enable XMP if your rams are not spec for A-XMP. Just manual set 2400 will do. I just tested with the AM4 compatible rams too: So far, all can boot run and go to bios as well. If your board still can't, perhaps you can bring it down for a check. Thanks for the information. But the 2666, 3000 and 3200 still cannot boot up?"
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-03-31T09:50,"go621 wrote: Thanks for the information. But the 2666, 3000 and 3200 still cannot boot up? For AM4 on all 4 slots, only 2400MHz is supported. (AMD official info is only 2133.) Hopefully, AMD addresses it. For that, it's as it is."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,6554,2017-04-03T08:32,hello there any ETA on the MSI Armor 1080Ti yet? Cheers
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-04-03T09:20,"Crimson_FURY wrote: hello there any ETA on the MSI Armor 1080Ti yet? Cheers Hi there, It will arrive early next week. Most likely Tuesday if no delays in the shipment. Cheers."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,6554,2017-04-03T09:51,So around tuesday is when the SLS shops will have it in stock? Thanks very much!
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-04-03T13:39,"Crimson_FURY wrote: So around tuesday is when the SLS shops will have it in stock? Thanks very much! Tuesday to Wednesday. Will announce again once stocks arrive. Hopefully, Monday will have news. Cheers."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,4422,2017-04-03T16:00,"Bloody hell, this is one sexy b@st@rd. I have the Z270i but it's not as sexy. clon22 wrote: Another new Ryzenboard arrival: MSI X370 Gaming Pro Carbon https://www.msi.com/Motherboard/X370...eature-section"
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,347332,2017-04-03T17:29,Hi. Will the MSI 1080 Ti Sea Hawk arrive next week too?
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-04-04T09:29,LiLAsN wrote: Hi. Will the MSI 1080 Ti Sea Hawk arrive next week too? No news yet for these. The MSI sales informed me yesterday it will only be around Computex period. (Which is sometime in June)
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,347332,2017-04-06T05:06,clon22 wrote: No news yet for these. The MSI sales informed me yesterday it will only be around Computex period. (Which is sometime in June) My thanks for the update.
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-04-07T12:10,Just a heads-up: MSI GTX 1080 Ti Gaming X 11G and GTX 1080 Ti Armor 11G OC will arrive early next week. https://www.msi.com/Graphics-card/Ge...#hero-overview https://www.msi.com/Graphics-card/Ge...#hero-overview
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-04-10T15:11,"New arrival: MSI GTX 1080 TI Gaming X 11G SRP @ $1279 Will be available at SLS this evening. As for GTX 1080 Ti Armor11G OC, the shipment couldn't make it on time. We'll update once it's available. Cheers."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-04-20T09:43,Some AM4 beta bios from MSI. If anyone is interested in trying. (no change log as usual) X370 Xpower Gaming Titanium http://www.mediafire.com/file/9dirid...M_BIOS_151.zip X370 Gaming Pro Carbon http://www.mediafire.com/file/t3h9r7...N_BIOS_137.zip X370 Krait Gaming http://www.mediafire.com/file/olk06a...G_BIOS_121.zip B350 Tomahawk http://www.mediafire.com/file/xja0bw...K_BIOS_141.zip
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-05-12T22:09,"Just a quick heads up: MSI RX 580 Gaming X 8G arrived yesterday but only a small qty. (More coming in 2 weeks time.) Retailing @ $469 https://www.msi.com/Graphics-card/Ra...MING-X-8G.html Boost Clock / Memory Frequency 1393 MHz / 8100 MHz (OC Mode) 1380 MHz / 8000 MHz (Gaming Mode) 1340 MHz / 8000 MHz (Silent Mode) 8GB GDDR5 Furmark Extremeburn: 3D Mark Timespy, 4K and 1080p: Available @ PC Themes, Fuwell, VideoPro and MediaMart and Lazada. Check it out."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-05-22T20:24,"New arrival: MSI X370 Gaming Plus. The hidden budget X370 model. Check official web link for main specs. https://www.msi.com/Motherboard/X370...-specification Those looking for a decent X370. SLI bridge provided too. (O.O) The no frills model. (So no frills, that they coated the PCB paint over all the labelings....*pun intended) LEDs only on the audio portion but mystic light extension header still available for your LED strips. USB 3.1 Type A & C available with Asmedia 2142 chipset. SLI support available and protected by MSI ""Steel Armor"" PCI-E slots. Simple PWM heatsinks. Gets the job done. Will be retailing @ $229. Available by this week. Check'em out! =) Cheers!"
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,110540,2017-06-12T22:08,Any news on when RX560 coming?
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-06-13T17:41,Arrow32 wrote: Any news on when RX560 coming? Ordered but still awaiting production date from MSI. https://www.msi.com/Graphics-card/Ra...#hero-overview
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,637769,2017-06-14T19:16,will GS63VR 7RG Stealth Pro be available in singapore? https://www.msi.com/Laptop/GS63VR-7R...#hero-overview
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,510165,2017-06-15T14:40,"Dreaming wrote: will GS63VR 7RG Stealth Pro be available in singapore? https://www.msi.com/Laptop/GS63VR-7R...#hero-overview Not at the moment, but we currently do have the GS63VR 7RF Stealth Pro with GTX1060 graphics card."
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-06-30T18:42,Damn you photobucket....
https://forums.hardwarezone.com.sg/corbell-ecustomer-service-center-166/msi-product-info-update-thread-2016-going-5382026.html,154272,2017-06-30T19:35,test
